7.399	-0.805	0.1	0.01
7.599	-0.77	0.15	0.015
7.799	-0.755	0.15	0.015
7.999	-0.74	0.15	0.015
8.199	-0.675	0.3	0.03
8.399	-0.66	0.55	0.055
8.599	-0.62	1	0.1
8.799	-0.58	2.65	0.265
8.999	-0.56	3.4	0.34
9.199	-0.54	5.55	0.555
9.4	-0.535	5.7	0.57
9.599	-0.485	9.7	0.97
9.799	-0.45	17.15	1.715
9.999	-0.44	21.1	2.11
10.199	-0.415	25	2.5
10.399	-0.365	39.7	3.97
10.6	-0.34	53.35	5.335
10.8	-0.29	72.05	7.205
11	-0.285	75.5	7.55
